latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
17.83304,-93.12688,319.74,1.04,1.02,2025-03-25,2042,A,65,6.1NRT,289.9,11.52,D
35.08897,-96.65996,354.57,1.08,1.04,2025-03-25,2044,A,97,6.1NRT,305.74,71.59,D
17.84405,-93.12545,314.03,1.04,1.02,2025-03-25,2042,A,48,6.1NRT,289.62,6.49,D
35.08748,-96.67149,328.54,1.08,1.04,2025-03-25,2044,A,79,6.1NRT,303.73,20.28,D
17.89989,-93.18265,343.78,1.04,1.02,2025-03-25,2042,A,80,6.1NRT,289.13,46.99,D
34.78801,-98.83712,322.04,1,1,2025-03-25,2044,A,50,6.1NRT,307.13,7.38,D
17.90238,-93.4297,313.8,1.02,1.01,2025-03-25,2042,A,40,6.1NRT,293.36,4.97,D
34.78644,-98.84771,334.07,1,1,2025-03-25,2044,A,83,6.1NRT,310.36,22.26,D
18.01911,-92.85308,310.66,1.06,1.03,2025-03-25,2042,A,0,6.1NRT,292.37,3.99,D
34.78487,-98.85829,320.68,1,1,2025-03-25,2044,A,19,6.1NRT,308.09,5.78,D
17.9959,-93.08624,318.93,1.04,1.02,2025-03-25,2042,A,66,6.1NRT,290.95,12.02,D
35.09806,-96.66167,318.48,1.08,1.04,2025-03-25,2044,A,64,6.1NRT,303.46,8.94,D
17.87506,-94.12521,314.31,1,1,2025-03-25,2042,A,53,6.1NRT,298.3,5.25,D
35.05202,-97.1532,327.75,1.05,1.02,2025-03-25,2044,A,78,6.1NRT,306.31,18.3,D
17.96903,-93.55187,325.23,1.02,1.01,2025-03-25,2042,A,59,6.1NRT,292.99,16.83,D
35.34126,-96.49358,322.57,1.1,1.05,2025-03-25,2044,A,74,6.1NRT,296.14,15.76,D
17.96772,-93.5612,316.21,1.02,1.01,2025-03-25,2042,A,44,6.1NRT,295.47,7.6,D
17.96341,-93.65566,314.18,1.01,1.01,2025-03-25,2042,A,60,6.1NRT,296.27,6.08,D
35.33974,-96.5054,313.73,1.1,1.05,2025-03-25,2044,A,26,6.1NRT,296.14,6.66,D
35.54028,-96.50103,320.26,1.11,1.05,2025-03-25,2044,A,62,6.1NRT,277.83,16.13,D
17.88821,-94.18081,341.5,1,1,2025-03-25,2042,A,91,6.1NRT,299.34,39.63,D
35.81496,-96.45546,328.41,1.12,1.05,2025-03-25,2046,A,81,6.1NRT,301.85,22.3,D
36.6419,-87.79945,308.23,3.82,1.83,2025-03-25,2046,A,38,6.1NRT,290.07,43.68,D
36.64899,-87.8047,313.48,3.82,1.83,2025-03-25,2046,A,66,6.1NRT,288.98,72.43,D
18.09214,-94.04742,321.88,1,1,2025-03-25,2042,A,75,6.1NRT,299.21,13.41,D
36.79999,-89.18414,316,3.11,1.67,2025-03-25,2046,A,60,6.1NRT,292.97,45.18,D
36.21212,-95.48831,316.62,1.24,1.11,2025-03-25,2046,A,42,6.1NRT,297.15,11.12,D
18.31782,-92.69653,316.42,1.08,1.04,2025-03-25,2042,A,65,6.1NRT,292.91,10.46,D
36.22226,-96.14191,319.49,1.16,1.07,2025-03-25,2046,A,72,6.1NRT,294.68,15.94,D
18.32005,-92.94791,312.99,1.06,1.03,2025-03-25,2042,A,56,6.1NRT,296.58,5.52,D
18.62901,-91.19473,321.45,1.3,1.13,2025-03-25,2042,A,54,6.1NRT,299.5,15.72,D
36.28386,-96.23703,333.84,1.15,1.07,2025-03-25,2046,A,86,6.1NRT,300.25,33.66,D
36.28231,-96.24955,330.85,1.15,1.07,2025-03-25,2046,A,84,6.1NRT,299.1,29.26,D
18.62745,-91.20665,322.23,1.29,1.13,2025-03-25,2042,A,0,6.1NRT,300.08,18.48,D
36.34417,-96.25395,323.4,1.15,1.07,2025-03-25,2046,A,59,6.1NRT,300.55,15.39,D
18.88675,-90.62009,319.37,1.42,1.18,2025-03-25,2042,A,52,6.1NRT,298.58,14.7,D
36.04013,-98.5527,320.41,1,1,2025-03-25,2046,A,67,6.1NRT,304.05,8.71,D
18.95329,-91.05556,323.83,1.34,1.15,2025-03-25,2042,A,61,6.1NRT,290.98,20.81,D
18.96335,-91.05698,331,1.34,1.15,2025-03-25,2042,A,82,6.1NRT,293.52,32.69,D
36.03859,-98.56349,343.6,1,1,2025-03-25,2046,A,91,6.1NRT,305.82,40.66,D
36.35508,-96.2432,336.65,1.16,1.07,2025-03-25,2046,A,88,6.1NRT,301.54,34.4,D
18.96181,-91.0693,323.99,1.33,1.14,2025-03-25,2042,A,49,6.1NRT,292.3,20.08,D
36.35355,-96.25568,332.81,1.15,1.07,2025-03-25,2046,A,84,6.1NRT,301.33,28.2,D
19.26832,-89.68002,328.05,1.68,1.27,2025-03-25,2042,A,74,6.1NRT,301.33,32,D
36.04887,-98.55462,331.7,1,1,2025-03-25,2046,A,82,6.1NRT,303.47,21.66,D
19.19045,-90.61983,319.4,1.44,1.19,2025-03-25,2042,A,65,6.1NRT,292.66,16.62,D
36.04734,-98.56541,338.29,1,1,2025-03-25,2046,A,88,6.1NRT,303.74,31.35,D
17.87204,-99.64762,335.87,1.77,1.3,2025-03-25,2042,A,84,6.1NRT,309.25,53.6,D
36.36446,-96.24498,335.69,1.16,1.07,2025-03-25,2046,A,76,6.1NRT,302.17,31.63,D
17.8697,-99.66095,334.48,1.77,1.3,2025-03-25,2042,A,83,6.1NRT,308.35,51.11,D
36.36921,-96.28429,335.69,1.15,1.07,2025-03-25,2046,A,86,6.1NRT,302.91,33.33,D
18.50775,-96.1469,325.44,1.07,1.03,2025-03-25,2042,A,59,6.1NRT,294.99,15.92,D
36.38013,-96.27351,340.22,1.15,1.07,2025-03-25,2046,A,68,6.1NRT,300.8,41.17,D
18.47071,-96.7405,315.29,1.13,1.06,2025-03-25,2042,A,36,6.1NRT,296.52,5.94,D
36.37859,-96.286,360.99,1.15,1.07,2025-03-25,2046,A,100,6.1NRT,304.11,97.71,D
19.479,-89.64116,363.45,1.7,1.28,2025-03-25,2042,A,87,6.1NRT,296.65,183.15,D
19.47708,-89.65687,354.04,1.69,1.28,2025-03-25,2042,A,84,6.1NRT,299.26,130.17,D
36.38951,-96.27525,321.18,1.15,1.07,2025-03-25,2046,A,44,6.1NRT,298.46,11.87,D
36.40269,-96.29728,334.35,1.15,1.07,2025-03-25,2046,A,87,6.1NRT,300.78,32.78,D
19.47763,-89.64672,356.22,1.7,1.28,2025-03-25,2042,A,85,6.1NRT,298.27,140.05,D
36.40118,-96.30975,345.5,1.15,1.07,2025-03-25,2046,A,93,6.1NRT,301.2,56.25,D
36.39967,-96.32222,316.37,1.15,1.07,2025-03-25,2046,A,40,6.1NRT,295.37,8.98,D
18.67324,-96.03089,317.88,1.06,1.03,2025-03-25,2042,A,60,6.1NRT,300.29,5.75,D
36.41054,-96.31156,328.58,1.15,1.07,2025-03-25,2046,A,82,6.1NRT,298.84,23.55,D
19.44172,-92.08377,314.58,1.18,1.08,2025-03-25,2042,A,61,6.1NRT,296.04,13.45,D
35.68953,-101.35477,325.78,1.11,1.05,2025-03-25,2046,A,68,6.1NRT,309.32,13.75,D
18.5646,-99.2733,326.55,1.61,1.25,2025-03-25,2042,A,51,6.1NRT,307.94,14.33,D
36.4419,-96.4446,328.51,1.14,1.06,2025-03-25,2046,A,82,6.1NRT,303.61,22.42,D
18.56202,-99.28802,332.57,1.61,1.25,2025-03-25,2042,A,81,6.1NRT,308,30.48,D
36.44812,-96.47105,326.11,1.13,1.06,2025-03-25,2046,A,60,6.1NRT,302.02,17.42,D
19.99476,-89.92017,319.51,1.65,1.26,2025-03-25,2042,A,56,6.1NRT,297.93,15.39,D
36.45587,-96.48508,336.48,1.13,1.06,2025-03-25,2046,A,87,6.1NRT,302.74,33.7,D
36.46067,-96.49163,334.89,1.13,1.06,2025-03-25,2046,A,87,6.1NRT,302.87,34.14,D
19.99645,-89.91025,322.29,1.65,1.26,2025-03-25,2042,A,49,6.1NRT,297.86,20.77,D
36.4745,-96.45641,347.9,1.14,1.06,2025-03-25,2046,A,94,6.1NRT,303.06,58.37,D
19.39766,-96.49509,319.24,1.08,1.04,2025-03-25,2042,A,71,6.1NRT,299.41,7.52,D
36.47298,-96.46879,337.12,1.13,1.06,2025-03-25,2046,A,87,6.1NRT,302.77,35.12,D
19.3961,-96.50505,318.82,1.08,1.04,2025-03-25,2042,A,70,6.1NRT,298.21,7.06,D
36.47147,-96.48113,348.42,1.13,1.06,2025-03-25,2046,A,95,6.1NRT,302.77,59.56,D
18.77411,-103.65816,319.16,3.41,1.74,2025-03-25,2042,A,57,6.1NRT,298.79,56.92,D
36.46996,-96.49344,335.07,1.13,1.06,2025-03-25,2046,A,87,6.1NRT,300.45,32.73,D
35.33463,-103.7866,324.26,1.48,1.2,2025-03-25,2046,A,64,6.1NRT,311.28,19.1,D
18.77118,-103.66197,320.36,3.41,1.74,2025-03-25,2042,A,62,6.1NRT,298.81,65.62,D
35.33165,-103.80215,328.62,1.48,1.2,2025-03-25,2046,A,75,6.1NRT,309.77,27.34,D
19.6445,-102.46117,319.71,2.65,1.56,2025-03-25,2042,A,30,6.1NRT,303.5,36.58,D
36.47961,-96.64522,334.07,1.12,1.05,2025-03-25,2046,A,86,6.1NRT,302.06,32.5,D
36.70611,-96.89403,324.41,1.1,1.05,2025-03-25,2046,A,67,6.1NRT,301.76,17.34,D
19.70377,-102.44519,322.58,2.64,1.56,2025-03-25,2042,A,66,6.1NRT,299.54,58.25,D
36.79337,-96.72559,350.51,1.12,1.05,2025-03-25,2046,A,95,6.1NRT,299.65,66.97,D
19.69901,-102.47014,319.28,2.65,1.56,2025-03-25,2042,A,50,6.1NRT,302.34,40.05,D
19.73117,-102.70861,326.61,2.76,1.59,2025-03-25,2042,A,73,6.1NRT,301.57,80.29,D
36.7987,-96.73229,328.38,1.12,1.05,2025-03-25,2046,A,66,6.1NRT,292.92,24.62,D
36.47421,-99.44466,320.41,1,1,2025-03-25,2046,A,64,6.1NRT,306.71,6.9,D
19.93744,-103.23222,324.62,3,1.65,2025-03-25,2042,A,71,6.1NRT,300.8,80.3,D
37.4345,-92.00256,320.66,2.07,1.4,2025-03-25,2046,A,53,6.1NRT,277.14,47.98,D
19.93974,-103.23726,323.75,3,1.65,2025-03-25,2042,A,68,6.1NRT,300.59,74.36,D
20.39745,-102.06712,329.94,2.39,1.49,2025-03-25,2042,A,75,6.1NRT,309.37,50.31,D
37.43254,-92.02569,342.66,2.07,1.4,2025-03-25,2046,A,93,6.1NRT,275.79,134.45,D
36.23415,-102.51734,318.33,1.22,1.1,2025-03-25,2046,A,42,6.1NRT,305.28,9.65,D
21.30099,-97.45909,318.88,1.13,1.06,2025-03-25,2042,A,54,6.1NRT,298.65,10.36,D
19.92197,-104.993,324,4.05,1.87,2025-03-25,2042,A,68,6.1NRT,304.94,102.33,D
36.23184,-102.53037,322.3,1.22,1.1,2025-03-25,2046,A,65,6.1NRT,306.38,14.73,D
37.13258,-96.7288,316.78,1.13,1.06,2025-03-25,2046,A,38,6.1NRT,300.39,9.21,D
20.69451,-101.47752,331.89,2.12,1.42,2025-03-25,2042,A,64,6.1NRT,311.84,54.91,D
37.32421,-96.14679,340.46,1.2,1.09,2025-03-25,2046,A,76,6.1NRT,284.19,46.66,D
20.60574,-103.12997,333.61,2.84,1.61,2025-03-25,2042,A,81,6.1NRT,314.84,77.15,D
37.32261,-96.15993,329.83,1.19,1.09,2025-03-25,2046,A,46,6.1NRT,275.62,25.25,D
20.62459,-103.10737,338.99,2.83,1.61,2025-03-25,2042,A,86,6.1NRT,313.58,111.42,D
37.2178,-97.00124,318.14,1.1,1.05,2025-03-25,2046,A,37,6.1NRT,291.61,14.77,D
20.61946,-103.13396,328.57,2.84,1.61,2025-03-25,2042,A,57,6.1NRT,312.31,46.33,D
37.32804,-96.15437,321.7,1.2,1.09,2025-03-25,2046,A,65,6.1NRT,277.43,18.73,D
20.6157,-103.11217,347.64,2.83,1.61,2025-03-25,2042,A,93,6.1NRT,314.98,185.53,D
37.41907,-96.71411,322.17,1.13,1.06,2025-03-25,2046,A,62,6.1NRT,296.89,14.97,D
20.61047,-103.13817,327.54,2.84,1.61,2025-03-25,2042,A,71,6.1NRT,313.49,43.63,D
20.8924,-103.41129,326.27,2.94,1.63,2025-03-25,2042,A,72,6.1NRT,310.04,56.59,D
37.57651,-95.56593,333.04,1.28,1.12,2025-03-25,2046,A,38,6.1NRT,288.45,35.27,D
20.88728,-103.43704,332.47,2.96,1.64,2025-03-25,2042,A,80,6.1NRT,311.16,96.9,D
37.46428,-96.50375,323.52,1.16,1.07,2025-03-25,2046,A,47,6.1NRT,299.22,17.67,D
21.08071,-102.51896,366.98,2.5,1.52,2025-03-25,2042,A,100,6.1NRT,312.87,350.09,D
37.4627,-96.51646,332.33,1.16,1.07,2025-03-25,2046,A,79,6.1NRT,303.12,31.04,D
21.07626,-102.54221,342.84,2.51,1.52,2025-03-25,2042,A,90,6.1NRT,313.09,128.39,D
37.46939,-96.51165,354.26,1.16,1.07,2025-03-25,2046,A,97,6.1NRT,299.43,78.83,D
21.05598,-104.06292,336.48,3.26,1.71,2025-03-25,2042,A,84,6.1NRT,310.19,142.43,D
37.46787,-96.52435,381.9,1.16,1.07,2025-03-25,2046,A,100,6.1NRT,308.72,189.24,D
21.05505,-104.06666,330.7,3.26,1.71,2025-03-25,2042,A,78,6.1NRT,310.26,97.81,D
37.51876,-96.17586,319.85,1.2,1.09,2025-03-25,2046,A,51,6.1NRT,299.87,14.57,D
22.71,-98.30032,321.97,1.2,1.09,2025-03-25,2042,A,59,6.1NRT,298.8,9.26,D
37.54722,-96.09974,328.25,1.21,1.09,2025-03-25,2046,A,82,6.1NRT,297.64,27.68,D
23.01229,-102.61977,349.27,2.3,1.47,2025-03-25,2042,A,94,6.1NRT,311.75,149.92,D
37.54566,-96.11305,315.21,1.21,1.09,2025-03-25,2046,A,65,6.1NRT,297.26,9.93,D
23.77573,-98.38017,333.65,1.17,1.08,2025-03-25,2042,A,85,6.1NRT,295.4,33.75,D
37.42723,-97.08704,331.4,1.1,1.05,2025-03-25,2046,A,78,6.1NRT,300.2,25.32,D
23.68918,-99.02751,344.85,1.27,1.12,2025-03-25,2042,A,92,6.1NRT,306.3,54.02,D
37.4257,-97.09914,332.18,1.1,1.05,2025-03-25,2046,A,84,6.1NRT,302.53,26.01,D
23.6872,-99.03946,340.14,1.27,1.12,2025-03-25,2042,A,89,6.1NRT,302.98,43.69,D
23.69001,-99.03311,346.85,1.27,1.12,2025-03-25,2042,A,93,6.1NRT,306.26,60.65,D
37.49152,-96.64551,312.49,1.14,1.07,2025-03-25,2046,A,41,6.1NRT,297.7,5.97,D
24.74856,-97.74339,318.24,1.07,1.03,2025-03-25,2044,A,61,6.1NRT,297.99,8.71,D
37.51642,-96.67606,320.33,1.14,1.06,2025-03-25,2046,A,46,6.1NRT,301.21,13.81,D
37.21601,-98.92839,336.39,1,1,2025-03-25,2046,A,86,6.1NRT,303.39,27.43,D
24.74693,-97.75365,315.93,1.07,1.03,2025-03-25,2044,A,54,6.1NRT,296.64,6.41,D
24.95765,-98.67762,327.16,1.17,1.07,2025-03-25,2044,A,76,6.1NRT,307.91,14.61,D
37.21445,-98.93933,342.36,1,1,2025-03-25,2046,A,90,6.1NRT,301.21,37.34,D
37.21289,-98.95027,318.8,1,1,2025-03-25,2046,A,49,6.1NRT,297.56,7.56,D
26.50665,-97.99088,319.66,1.06,1.03,2025-03-25,2044,A,37,6.1NRT,294.83,11.01,D
37.22632,-98.91942,346.95,1,1,2025-03-25,2046,A,93,6.1NRT,303.3,46.04,D
26.5415,-97.94504,355.61,1.05,1.02,2025-03-25,2044,A,92,6.1NRT,287.91,73.89,D
37.22162,-98.95224,333.52,1,1,2025-03-25,2046,A,83,6.1NRT,298.4,23.97,D
26.53991,-97.95525,338.95,1.05,1.02,2025-03-25,2044,A,72,6.1NRT,291.11,37.59,D
37.22006,-98.96318,348.99,1,1,2025-03-25,2046,A,94,6.1NRT,299.47,51.67,D
26.42646,-98.83382,321.4,1.14,1.06,2025-03-25,2044,A,36,6.1NRT,301.77,10.22,D
37.22879,-98.96517,326,1,1,2025-03-25,2046,A,59,6.1NRT,299.85,15.16,D
29.64032,-92.20103,309.33,1.58,1.24,2025-03-25,2044,A,49,6.1NRT,295.97,5.88,D
37.24,-98.96188,334.07,1,1,2025-03-25,2046,A,84,6.1NRT,300.62,25.74,D
30.54064,-85.47559,312.78,4.79,2,2025-03-25,2044,A,56,6.1NRT,295.15,80.04,D
37.25029,-98.95292,316.85,1,1,2025-03-25,2046,A,46,6.1NRT,300.79,6.05,D
30.53987,-85.47964,314.31,4.79,2,2025-03-25,2044,A,70,6.1NRT,295.21,91.7,D
29.54428,-96.01652,328.15,1.03,1.01,2025-03-25,2044,A,59,6.1NRT,310.41,12.65,D
37.87949,-93.84276,324.63,1.61,1.25,2025-03-25,2046,A,82,6.1NRT,290.59,39.57,D
37.87776,-93.8606,318.61,1.61,1.25,2025-03-25,2046,A,77,6.1NRT,288.91,27.15,D
29.78863,-94.19789,318.03,1.21,1.09,2025-03-25,2044,A,51,6.1NRT,301.45,8.94,D
37.81791,-95.0537,312.38,1.37,1.16,2025-03-25,2046,A,29,6.1NRT,295.95,10.97,D
29.31859,-97.77393,324.14,1.01,1,2025-03-25,2044,A,73,6.1NRT,305.11,9.37,D
37.86424,-94.80079,341.61,1.42,1.18,2025-03-25,2046,A,92,6.1NRT,288.25,74.48,D
29.83294,-94.43288,317.83,1.18,1.08,2025-03-25,2044,A,60,6.1NRT,299.53,11.01,D
29.93769,-94.21655,330.4,1.21,1.09,2025-03-25,2044,A,81,6.1NRT,299.06,28.51,D
38.05005,-93.12933,306.47,1.79,1.31,2025-03-25,2046,A,62,6.1NRT,289.85,11.3,D
29.94137,-94.21028,324.55,1.21,1.1,2025-03-25,2044,A,75,6.1NRT,296.91,20.03,D
38.04822,-93.14935,310.92,1.79,1.31,2025-03-25,2046,A,70,6.1NRT,291.09,18.57,D
29.9399,-94.22253,316.1,1.21,1.09,2025-03-25,2044,A,36,6.1NRT,297.28,9.14,D
37.72108,-96.4274,314.97,1.17,1.08,2025-03-25,2046,A,63,6.1NRT,298.44,7.88,D
30.89192,-86.72549,311.28,3.95,1.85,2025-03-25,2044,A,63,6.1NRT,293.51,53.53,D
38.00816,-93.92365,323.45,1.6,1.25,2025-03-25,2046,A,81,6.1NRT,294.15,34.17,D
38.00638,-93.94141,343.5,1.6,1.24,2025-03-25,2046,A,93,6.1NRT,296.19,90.14,D
30.88652,-86.69257,310.2,3.97,1.85,2025-03-25,2044,A,56,6.1NRT,291.51,44.11,D
30.88414,-86.73269,310,3.95,1.85,2025-03-25,2044,A,48,6.1NRT,293.11,42.86,D
37.73054,-96.42918,351.23,1.17,1.08,2025-03-25,2046,A,96,6.1NRT,300.3,73.71,D
30.24694,-96.14078,315.23,1.03,1.02,2025-03-25,2044,A,48,6.1NRT,304.02,5.63,D
37.72896,-96.4422,318.72,1.17,1.08,2025-03-25,2046,A,70,6.1NRT,299.64,11.91,D
37.48664,-98.31593,314.66,1.02,1.01,2025-03-25,2046,A,41,6.1NRT,301.51,5.36,D
30.80499,-96.50533,315.74,1.02,1.01,2025-03-25,2044,A,42,6.1NRT,304.61,5.59,D
30.96198,-95.75751,314.53,1.07,1.03,2025-03-25,2044,A,49,6.1NRT,303.43,4.79,D
37.77612,-96.3232,363.92,1.19,1.08,2025-03-25,2046,A,100,6.1NRT,303.06,115.3,D
37.77458,-96.3363,327.12,1.19,1.08,2025-03-25,2046,A,78,6.1NRT,301.6,21.85,D
30.96055,-95.76843,315.53,1.07,1.03,2025-03-25,2044,A,55,6.1NRT,303.46,5.76,D
31.29239,-94.51369,324.59,1.22,1.1,2025-03-25,2044,A,77,6.1NRT,300.48,20.67,D
37.78564,-96.32494,334.44,1.19,1.08,2025-03-25,2046,A,86,6.1NRT,299.98,34.63,D
37.7841,-96.33801,317.7,1.19,1.08,2025-03-25,2046,A,42,6.1NRT,298.64,9.25,D
31.30201,-94.51527,315.15,1.22,1.1,2025-03-25,2044,A,43,6.1NRT,299.83,8.04,D
37.80478,-96.40893,348.87,1.18,1.08,2025-03-25,2046,A,95,6.1NRT,300.66,67.3,D
31.08635,-96.67328,342.77,1.02,1.01,2025-03-25,2044,A,90,6.1NRT,306.46,39.24,D
37.80322,-96.42194,325.62,1.18,1.08,2025-03-25,2046,A,79,6.1NRT,302.15,20.91,D
31.0849,-96.68365,322.87,1.02,1.01,2025-03-25,2044,A,70,6.1NRT,306.9,10.39,D
31.14682,-96.63707,319.02,1.02,1.01,2025-03-25,2044,A,62,6.1NRT,304.78,6.81,D
37.80165,-96.43494,325.56,1.18,1.08,2025-03-25,2046,A,79,6.1NRT,301.77,20.72,D
31.53051,-94.89565,314.79,1.17,1.08,2025-03-25,2044,A,57,6.1NRT,299.32,8.8,D
37.75196,-96.84246,318.01,1.13,1.06,2025-03-25,2046,A,68,6.1NRT,297.94,10.58,D
37.75041,-96.85492,322.13,1.13,1.06,2025-03-25,2046,A,74,6.1NRT,298.01,15.46,D
31.52903,-94.90773,329.42,1.17,1.08,2025-03-25,2044,A,81,6.1NRT,301.07,27.69,D
31.68202,-93.96259,311.48,1.31,1.14,2025-03-25,2044,A,43,6.1NRT,296.55,8.39,D
37.79854,-96.54057,317.84,1.16,1.07,2025-03-25,2046,A,68,6.1NRT,301.09,10.77,D
37.79697,-96.5535,317.11,1.16,1.07,2025-03-25,2046,A,67,6.1NRT,300.22,10.19,D
37.79231,-96.67009,317.32,1.15,1.07,2025-03-25,2046,A,67,6.1NRT,297.9,10.39,D
37.76268,-96.98441,329.68,1.12,1.05,2025-03-25,2046,A,82,6.1NRT,300.58,24.14,D
37.53888,-98.66636,323.33,1.01,1.01,2025-03-25,2046,A,72,6.1NRT,302.81,12.67,D
37.53733,-98.67745,319.35,1.01,1.01,2025-03-25,2046,A,59,6.1NRT,301.13,8.8,D
37.14325,-101.28299,328.57,1.07,1.03,2025-03-25,2046,A,76,6.1NRT,308.89,16.85,D
37.84928,-96.88137,322.96,1.13,1.06,2025-03-25,2046,A,75,6.1NRT,298.73,16.56,D
38.0031,-95.76151,312.29,1.27,1.12,2025-03-25,2046,A,51,6.1NRT,295.88,7.9,D
38.00147,-95.77556,337.84,1.27,1.12,2025-03-25,2046,A,89,6.1NRT,298.89,48.74,D
38.01304,-95.76877,310.45,1.27,1.12,2025-03-25,2046,A,16,6.1NRT,296.78,5.67,D
